food_name, category1, category2,ingredients,contents
포도젤리,디저트,끓이기,[재료] 블루메이드 포도맛 1봉지| 물 400CC| 포도알 2컵| 단호박젤리 약간,"1.	포도맛 블루메이드입니다. 여기에 한 봉지가 들어있어요. (참고로 아닝도후맛 블루메이드에는 2봉지가 들어있어요.)
2.	물을 팔팔 끓여서 뜨거울 때 가루와 함께 섞어서 스픈으로 휘휘 저어준 다음 (플라스틱 용기에서 하지 마시고, 도자기나 스텐에서 하시도록 하세요. 요즘 환경호르몬 무섭잖아요.)
3.	굳혀낼 그릇에 담아 온기가 식을 때까지 두었다가 냉장고에서 1시간정도 굳히면 됩니다.
4.	저는 여기에 포도알을 떼어서 깨끗히 씻은 후에 함께 넣어주었어요. 포도에는 안토시아닌 색소가 많은데 주로 껍질에 다 모여있어요. 그래서 깨끗히 씻은 후, 포도껍질째 씹어먹는게 좋습니다. ( 안토시아닌은 항산화효과가 뛰어나 암을 예방해주고 심장병예방에 좋아서 포도껍질에서 색소가 충분히 우러난 포도주나 포도즙, 머루즙, 복분자즙 모두 다 좋습니다. 웰빙 장수식품입니다.)
5.	냉장고에서 굳은 포도젤리에 단호박젤리를 몇 개 꽂아보았어요."
사시미곤약쫄면,면/만두,비빔,[재료] 사시미곤약분말 15그램| 물 1000cc| 보라색천연색소 1~2mg| 토마토 1개| 양상추 1컵| 삶은계란 1개 [양념] 초고추장(입맛에 맞게 조절) 2스푼,"1.	천연재료로 만든 색소를 선물받았어요. 색이 아주 진하게 나기때문에 물에 조금씩 섞어가면서 색을 보고 조절했어요.
2.	천연색소를 섞은 물에 사시미곤약가루 15그램을 넣고 미리 골고루 잘 풀어줍니다.
3.	가스불 위에 얹어놓고 바닥을 저어가면서 보글보글 기포가 올라올 때까지 저어준 다음 불을 끄고
4.	약간 식혀서 네모 플라스틱용기에 넣고 실온에서 차갑게 식힌 후, 냉장고에서 1시간정도 굳힙니다.
5.	플라스틱통 가장자리에 과도를 넣어 떼어준 다음 뒤집어서 통을 비틀면 쏙 빠져요.
6.	아주 가는 채칼로 밀어주었어요.
7.	가는 사시미곤약국수가 나왔네요.
8.	접시에 토마토를 편으로 썰어 담고 양상추는 깨끗히 씻어 찬 물에 담갔다가 야채탈수기로 물기를 빼주고 계란 삶은게 있어서 잘라 얹어보았어요.
9.	위에 사시미곤약국수를 얹고
10.	그 위에 초고추장을 뿌리면 끝."
팽이버섯무침,밑반찬,무침,"[재료]
팽이버섯 1봉지
오이 1개
게맛살(크래미) 2개 
[양념]
참기름 2큰술
식초 1큰술
설탕 1큰술
레몬즙(오렌지나귤즙) 1큰술
다진마늘 1/3작은술
깨소금 1큰술
볶은소금 1작은술","1.	팽이버섯은 밑둥을 잘라내고 가닥 가닥 떼어 줍니다. 오이는소금에 문질러 씻은 후 3~4등분 후 껍질 채 돌려 깍기 해서 곱게 채썰어 줍니다. ...깨끗이 씻어 껍질채 쓰세요.. 전 아무 생각없이 필러로 껍질을 홀라당 깍아버렸네욤..ㅋㅌ ㅡ>오이와 팽이버섯은 얼음물에 담구어 아삭아삭하게 해 준 후 무치기 직전에 물기를 빼 주세요~ 게맛살(크래미)은 3등분 후 잘게 결대로 찢어 주거나 채썰어 줍니다.
2.	넓은 볼에 위에 준비한 재료를 담아 주세요~
3.	분량에 무침 양념들을 넣고 골고루 저어 설탕을 녹여 줍니다.
4.	참기름2큰술.식초1큰술.설탕1큰술.레몬즙(오렌지나 귤즙)1큰술.
5.	다진마늘 1/3작은술.깨소금1큰술
6.	볶은 소금1/2작은술.
7.	재료에 양념을 넣고 조심스레 골고루 무쳐 접시에 담아 냅니다..
8.	통깨 솔솔 뿌려주세요~"
브레드,빵,굽기,[재료] 강력분 250g| 물 150g| 우유 10g| 설탕 30g| 소금 1/2ts| 이스트 5g| 포피시드 1Ts,"1.	강력분을 체에 쳐 볼에 넣고 세개의 구멍을 만들어 각각 이스트,소금, 설탕을 넣어주세요. 그리고 각 재료들이 서로 닿지 않도록 주변의 밀가루와 한번 섞어준후 전체적으로 섞어 준비해주세요.
2.	렌지에 돌려 미지근한 물과, 우유를 넣고 반죽을 해주세요. 한번에 다 넣지 말고 90%정도 넣고 반죽의 상태를 보며 가감해주세요.
3.	반죽이 어느정도 한덩어리로 뭉쳐지면 포피시드를 넣어주세요. 포피시드가 없으시면 참깨를 넣으셔도 좋구요. 아님 아무것도 안넣고 플레인으로 만드셔도 담백하니 맛나요.
4.	포피시드까지 넣고 반죽한 부드러운 반죽을 볼에 담고 따뜻한 곳에서 40~50분정도 발효해주세요. 저는 역시나 렌지발효로
5.	발효가 다된 빵빵한 반죽이에요. 반죽이 발효된것을 볼때 참 기분이 뿌듯해요. 발효되는 동안 조마조마하게 발효가 잘 되었을까 기대하는 그 두근거림도 참 좋아한다죠.
6.	발효 다된 반죽을 2~4등분해 주세요. 4등분하면 미니사이즈의 아담한 빵이 되구요. 2개로하면 큰사이즈의 보통 중사이즈의 바게트 정도가 될듯해요. 등분한뒤에 랩을 씌워 10분간 중간발효해주세요.
7.	중간발효가 끝나면 밀대로 둥글고 넙적하게 밀고 위에서부터 돌돌돌 말아주세요.
8.	완벽히 돌돌 만뒤에 끝마무리를 잘 꼬집어 해주세요. 꼬집은 부분이 밑으로 가도록 놓아주세요.
9.	그럼 4개의 보드랗고 길죽한 반죽이 있지요. 사진으로 보면 커 보이지만 사실 굉장히 미니사이즈에요. 발효를 한번 더 시켜주면 커지겠지요. 다시한번 40~50분간 2차발효를 해주세요.
10.	2차발효까지 끝난 반죽에 강력분을 솔솔 뿌려주시고 위에 칼집을 내주세요. 바게트같은 모양을 내줄려고 해요. 바삭한 크러스트를 위해 오븐안에 물스프레이를 충분히 해준후에 180도에서 15분간 구워주세요.
11.	전체적으로 황금빛이 나면서 구수한 향이 솔솔나요. 그리구 크러스트도 어찌나 바삭하게 잘 나왔는지. 진짜 바게트같은 느낌이에요. 버터를 빼고 만들었더니 좀 리치한 맛대신 아주아주 담백한 맛이에요. 좀 더 맛있게 드시려면 버터를 좀 넣어주세요."
시나몬비스코티,과자,굽기,[재료] 계란 1개| 설탕 50g| 바나나 1개| 박력분 160g| 아몬드가루 30g| 통아몬드 50g| 베이킹파우더 1/2ts| 시나몬가루 5g,"1.	계란 1개를 거품기로 가볍게 멍울을 풀고. 설탕을 넣어 녹이듯 섞어주세요.
2.	박력분과 베이킹파우더, 아몬드가루, 시나몬가루등을 곱게 체에 쳐서 계란과 설탕을 섞은 반죽에 넣고 주걱으로 섞어주세요.
3.	바나나 한개는 껍질을 까고 포크로 으깨주세요. 바나나를 곱게 으깨지않아 바나나 덩어리가 반죽에 들어가게 되면 그 부분이 눅눅해지므로 곱게 으깨주세요. 최대한 덩어리가 없도록. 엄마가 사온 바나나가 엄청나게 큰 바나나라서 반의 양이 보통 바나나 크기의 하나 분량이었어요. 하나만 먹어도 정말 배부른 거대한 거인 바나나.
4.	계란과 가루류 섞은 반죽에 바나나 으깬것을 넣고 가볍게 섞어주세요.
5.	바나나와 가루류가 80%정도 섞이면 통아몬드를 넣고 완벽하게 반죽해주세요. 냉장고에서 1시간정도 휴지시켜주세요. 아몬드는 기름기 없는 후라이팬에 살짝 볶아서 넣어주시면 더 고소하고 맛나요.
6.	오븐팬위에 넓적하고 길게 팬닝하고 180'c에서 20분구워주세요. 구운후에 식힘망에서 한김 식혀주세요.
7.	한김식힌 비스코티에 물스프레이를 하고 빵칼을 이용해 두께 1cm로 썰어주세요. 통아몬드나 다른 건과일등의 재료가 들어간 비스코티는 자칫 썰어줄때 다 부서지고 하는 바람에 망치는 경우가 종종 있어요. 저도 그런 경우가 많구요. 비스코티를 썰때는 물스프레이를 충분히 한후에 빵칼을 이용해서 크게 톱질을 하듯이 2~3번만에 잘라주셔야 해요. 여러번 칼질을 하면 부시지기가 쉽거든요.
8.	다시 오븐팬위에 올리고 170도에서 앞뒤로 10분씩 구워서 바삭바삭한 비스코티를 만들어주세요. 바나나를 잘 으깨주셔야지 바삭한 식감이 잘 나온다는거 잊지말아주세요. 간혹 바나나가 덜 으깨진 부분이 있었는데 좀 눅눅한 맛이 나더라구요. 그 이외에는 '두번 굽는다'라는 뜻을 가진 비스코티의 맛을 잘 살렸어요."
치킨양파샌드위치,빵,기타,[재료] 샌드위치식빵 6장| 토마토 1개| 닭가슴살 2개| 계란 1개| 양파 1/4개| 브로컬리 1줌 [양념] 피클머스터드소스 1/2컵| 소금 0.5작은술| 후춧가루 약간| [양파볶음]| 양파 1개| 소금 1꼬집| 진간장 1큰술| 후춧가루 약간,"1.	닭가슴살은 4~5 등분 하고, 양파도 적당히 썰고... 브로컬리를 넣고 핸드블렌더에서 갈았어요. 갈때 소금과 후춧가루도 넣어주세요.
2.	팬을 충분히 달구어서 식용유를 두르고 3개로 나누어 네모모양으로 잡아서 익혀줍니다. 반죽을 올리고 불을 약하게 줄이고 뚜껑을 덮어 푹 익혀주세요.
3.	함께 곁들일 양파도 너무 숨이 죽지 않게 적당히 볶아주시구요.. 소금과 진간장, 후춧가루로 간했어요.
4.	바삭하게 구운 식빵에 피클머스터드소스를 바르고 볶은 양파를 얹고
5.	팬에서 구운 닭고기 올리고 토마토 올리고
6.	피클 머스터드소스를 바른 빵을 덮어 무거운 도마를 올려 잠시 둡니다"
피자호떡,빵,굽기,[재료] 호떡믹스 1봉지(프리믹스 396g| 호떡잼믹스 150g| 드라이이스트 4g| 따뜻한 물 260ml(종이컵 1+1/2컵)| 파인애플 4~5조각| 슬라이스치즈 1장(피자치즈 100그램)| 통조림 옥수수 3큰술| 통조림 완두콩 3큰술| 포도씨유 적당히 [양념] 피자소스 1컵,"1.	큰볼에 호떡믹스 뒷면 설명서에 제시된 분량의 따뜻한 물을 붓고 믹스를 넣고 맨위에 동봉된 이스트를 넣어 날가루가 보이지 않게 반죽해 주세요. 날가루가 보이지 않고 한덩어리로 뭉쳐지면 물기를 뺀 완두콩과 옥수수를 넣고 잘 섞어 실온에서 1~2시간 정도 발효시켜 주세요. (제 경우엔 1시간 정도가 되니 두배로 부풀었어요.)
2.	부푼 반죽은 비닐장갑을 끼고 식용유를 발라 반죽을 10등분 해서 접시에도 기름을 발라 분할해 놓아 주세요. 분할한 반죽을 넓게 펼쳐 파인애플을 올리고 그위에 잼믹스를 한스푼 올려 반죽을 잘 오무려 잼믹스가 새어 나오지 않도록 꼬집어서 한 덩어리로 만들어 주세요.
3.	피자호떡은 반죽에 피자소스를 올리고 슬라이스치즈를 4등분 해서 한조각 올려 잘 오무려 한 덩어리로 만들어 주세요.
4.	필링을 채운 반죽은 기름을 두른 팬에 올리고 불은 중불로 맞춰 주세요. 한쪽면이 익으면 뒤집어서 호떡뒤집개로 필링이 새어 나오지 않도록 눌러 앞뒤로 노릇노릇 구워 주세요. 앞뒤로 반죽이 노릇노릇해지면 약불로 줄여 반죽속까지 다 익도록 1~2분 정도 더 구워 주세요."
열무된장국,국/탕,끓이기,"[재료]
열무 500g
쌀뜨물 10컵
청홍고추 1개씩
양파 1/2개 
[양념재료]
된장 2TS
국간장 1+1/2TS
다진 마늘 2TS
다진파 2TS
참치액 1/2TS
생강즙 1ts
소금 약간
후춧가루 약간 
[다대기]
고추가루 1TS
고추장 2TS
다진 마늘 2TS
다진파 1TS
맛술 2TS
생강 1ts
후추 조금","1.	열무는 깨끗이 씻어 물기를 빼줍니다.
2.	쌀뜨물 10컵에 분량의 된장을 넣고 끓이다가 열무와 나머지 양념재료를 넣고 푹 끓여주세요
3.	양파와 청홍고추, 그리고 다대기를 취향껏 넣어 조금더 끓여주세요"
푸실리,양식,기타,[재료] 푸실리 2인분| 물 많이| 굵은 소금 2큰술 [깻잎페스토재료] 깻잎 10장| 잣 2큰술| 마늘 2~3쪽| 올리브오일 7큰술| 소금 적당량| 파마산 치즈나 그라나 빠다노 3큰술| 통후추 간것 적당량,"1.	덩어리로 된 파마산 치즈나 그라나 빠다노는 치즈강판으로 살살 갈아줍니다. 여기 페스토에 쓸 때는 치즈강판으로 갈아 주시면 되고 보통 샐러드에 넣어서 먹을 때는 감자필러로 깍아서 듬성듬성 큼직하게 잘라서 먹어도 맛있지요.
2.	깻잎과 잣, 마늘, 소금 약간을 핸드 블렌더 안에 넣고 이어서 올리브 오일을 조금씩 넣어가면서 농도를 맞춰 줍니다. 깻잎의 양이 많으면 잘 안 갈릴 수도 있으니 두어번 정도 나눠서 넣으면서 갈아 주셔도 되요. 중간에 위로 올라온 깻잎을 숟가락으로 훑어 내려 가면서 다시 한 번 갈아 주고하기를 반복하시면 되지요. 올리브오일은 레서피 양에 6숟갈 정도만 넣으세요.
3.	갈린 깻잎페스토 소스에 마지막으로 갈아 놓은 파마산 치즈를 넣어서 섞어주면 끝.
4.	페스토 소스를 용기에 넣은 상태에서 마지막에 올리브오일 1숟갈 정도를 위에 덮어 코팅을 해주신다 생각하시고 부어 주시면 되어요. 이렇게 하시면 안에 깻잎페스토의 색깔이 갈변되는 것을 막을 수 있어요.
5.	푸실리는 넉넉한 냄비에 굵은 소금을 적당히 넣고서 삶아주고 삶은 푸실리는 체에 건져 식힙니다. 절대 찬물에 헹구지 마시고 그냥 체에 밭쳐 물기만 빼주세요. 바로 드시지 않을 거라면 올리브오일을 뜨거울때 살짝 발라 주시면, 쉽게 붓지 않아서 좋고요.
6.	식힌 푸실리에 깻잎페스토를 적당히 넣어서 입맛에 맞게 비벼 드시면 끝. 파마산 치즈가루 솔솔 남은 깻잎을 돌돌 말아서 가늘게 채 썰어서 위에 올려줍니다."
소세지야채볶음,밑반찬,볶음,[재료] 비엔나 소시지 20개| 양파 큰 것 1/2개| 피망 1/2개| 당근 1/4개| 대파 약간 [양념] 다진 마늘 0.5큰술| 고추장 0.5큰술| 케첩 5큰술| 간장 1큰술| 설탕 0.5큰술| 물엿 3큰술| 후춧가루 약간| 통깨 0.5큰술,"1.	비엔나 소시지는 먼저 끓는 물에 약간의 굵은 소금을 넣고 물이 끓을 때 넣어 데쳐서 사용해 주세요. 그러면 소시지 자체가 탱글탱글 그냥 조리했을 때보다는 훨씬 더 맛있어 진답니다.
2.	피망, 양파, 당근, 대파는 먹기 좋게 썰고 데쳐낸 비엔나 소시지는 원하는 모양대로 칼집을 내주기. 달군 팬에 기름을 두르고, 다진 마늘(0.5) 를 넣고 타지 않게 달달 볶아 마늘 향을 내주고 먼저 당근, 양파, 피망, 대파 등의 채소를 넣고 볶다가 칼집낸 비엔나 소시지도 함께 넣어 볶아주세요. 분량의 양념장 넣어 볶아주기. 마지막으로 통깨(0.5)를 솔솔 뿌려주면 끝.
3.	완성된 소세지 야채볶음. 늘 케첩만 넣어서 하다가 고추장 살짝 더 넣었는데~~
4.	맛이 훨씬 더 감칠맛이 도는것이 매콤하고 맛있네요."
햄두부덮밥,밥/죽/떡,볶음,"[재료]
두부(팩에 든 두부) 1/2모(200g)
마늘햄100g
당근 
양파 
피망(호박) 
대파 
썬풋고추적당량
멸치다시마 육수(물) 1+1/2컵 
[양념]
고추기름 1
식용유 1
다진 마늘 0.5
두반장 1.5
굴 소스 0.5
간장 1
맛술 2
설탕 약간
참기름 1 
[물녹말재료]
녹말가루 1
물 2","1.	두부(2분의 1모-200g) 는 작은 주사위 모양으로 깍뚝 썰기하고 마늘햄 역시 작은 주사위 모양으로 깍뚝 썰어줍니다. (한팩을 반 조금 못되게 100그람 정도 사용했어요. 로스팜이나 비엔나 소시지 등의 다른 종류의 소시지를 이용해도 좋아요. 베이컨도 좋고~~어차피 본래 들어가는 돼지고기나 쇠고기 대신으로 햄을 넣어 본 것이라서요~~~~^^)
2.	끓는 물에 소금을 굵은 소금을 살짝 넣고 체에 밭친 두부를 넣고 살살 데쳐 물기를 빼서 한쪽에 건져 내고 다시 그 물에 썰어 놓은 햄을 넣고 살살 데쳐서 물기를 빼서 건져냅니다. (아무래도 이렇게 둘다 데쳐내면 깔끔하게 드실 수 있으니 좋지요...^^) 두부와 햄을 데쳐서 한 그릇에 담아 놓은 모습.
3.	양파, 당근, 호박(또는 피망), 대파, 풋고추 등 집에 있는 채소들을 잘게 썰어 준비하고 약하게 달군 팬에 고추기름(1), 식용유(1)를 두르고, 다진 마늘(0.5) 을 넣고 달달 타지 않게 볶아주고, 8. 미리 썰어 놓은 채소들을 넣고 볶다가 두반장(1.5), 굴 소스(0.5), 간장(1), 맛술(2), 설탕(약간) 을 넣고 볶아주기.
4.	멸치다시마육수나 물(1컵+2분의 1컵) 을 넣고 바글바글 끓이다가 (이때 들어가는 육수는 집에서 우린 멸치다시마 육수 넣어주면 진짜루 맛있어요. 여의치 않으면 물을 넣어도 되긴 하지만, 물을 넣으면 상대적으로 맛이 떨어진다는거~~보통 중국집에서는 이 부분에서 치킨파우더나 치킨스톡을 주로 사용해서 맛을 내고 있답니다.) 미리 데쳐낸 두부와 햄을 넣고 끓이고
5.	마지막으로 물과 녹말가루를 섞은 물녹말을 조금씩 넣어가며 주르르 흐르는 정도로 걸쭉하게 농도를 맞춰주고, 참기름(1) 을 뿌리고 입맛에 맞게 소금, 후춧가루로 나머지 간을 해주면 끝!! (물녹말은 항상 부랴부랴 만들라고 하지 마시고 조리 처음 단계에 섞어 놓으시면 훨씬 한갓지게 만드실 수 있어요.)
6.	햄 반을 쓰고 남은 것으로 갑자기 옛날 생각이 나서 만들어 본 샌드위치 예전에 학교 앞에서 기름지게 튀겨진 고로케 같은 빵을 반 갈라서 햄 쬐끔이랑 양배추 잔뜩 넣고 오이 넣어서 마요네즈랑 케첩만 뿌려서 먹었던 것인데, 무진장 맛있게 먹었던 기억이 나거든요... 지금은 일부러 그렇게 파는 곳은 없는듯 해요"
